"district_hospital_uuid","district_hospital_name","health_center_uuid","health_center_name","clinic_uuid","clinic_name","period_start","period_start_epoch","facility_join_field","count_population_female_btwn_15_and_49","count_fp_screened","count_fp_referrals","percent_fp_referrals","count_successful_fp_referrals","percent_successful_fp_referrals","count_wcba_screen_fp","count_wcba_using_modern_fp","percent_wcba_screen_fp","percent_wcba_using_modern_fp","count_art_wcba_using_implant","count_art_wcba_using_condom","count_wcba_using_depo","count_wcba_using_injectibles","count_wcba_using_pills","count_wcba_using_tube_ligation","count_wcba_using_iucd","count_wcba_using_implant","count_pregnancies_registered","count_pregnancies_visited","percent_pregnancies_visited","count_anc_danger_signs_bleeding","count_anc_danger_signs_swelling","count_anc_danger_signs_fever","count_anc_danger_signs_headaches_dizziness_blurry_vision","count_anc_danger_signs_lower_abdominal_pain","count_anc_danger_signs_convulsions","count_pregnancies_registered_first_trimester","percent_pregnancies_registered_first_trimester","count_births_registered","count_births_with_gte_4_anc_visits","percent_births_with_gte_4_anc_visits","count_births_at_home","count_births_enroute_facility","percent_births_at_home","percent_births_enroute_facility","count_pnc_danger_signs_convulsions","count_pnc_danger_signs_vaginal_bleeding","count_pnc_danger_signs_foul_vaginal_discharge","count_pnc_danger_signs_headache","count_pnc_danger_signs_fever","count_pnc_danger_signs_at_3_days","count_pnc_danger_signs_at_5_days","count_pnc_women","count_pnc_women_with_gte_2_visits","percent_pnc_women_with_gte_2_visits","count_maternal_deaths","count_maternal_deaths_community","percent_maternal_deaths_community"
"684674a8-abe9-44a0-9087-245caafe6f8b","Neno DHO Facility","6791e3e8-e2c1-49b3-9ff4-3f20a11520c8","Oliva Banda A Area","All","All","01-Dec-2018","1543622400","6791e3e8-e2c1-49b3-9ff4-3f20a11520c8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"684674a8-abe9-44a0-9087-245caafe6f8b","Neno DHO Facility","6791e3e8-e2c1-49b3-9ff4-3f20a11520c8","Oliva Banda A Area","All","All","01-Jan-2019","1546300800","6791e3e8-e2c1-49b3-9ff4-3f20a11520c8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"684674a8-abe9-44a0-9087-245caafe6f8b","Neno DHO Facility","6791e3e8-e2c1-49b3-9ff4-3f20a11520c8","Oliva Banda A Area","All","All","01-Feb-2019","1548979200","6791e3e8-e2c1-49b3-9ff4-3f20a11520c8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"684674a8-abe9-44a0-9087-245caafe6f8b","Neno DHO Facility","6791e3e8-e2c1-49b3-9ff4-3f20a11520c8","Oliva Banda A Area","All","All","01-Mar-2019","1551398400","6791e3e8-e2c1-49b3-9ff4-3f20a11520c8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"684674a8-abe9-44a0-9087-245caafe6f8b","Neno DHO Facility","6791e3e8-e2c1-49b3-9ff4-3f20a11520c8","Oliva Banda A Area","All","All","01-Apr-2019","1554076800","6791e3e8-e2c1-49b3-9ff4-3f20a11520c8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"684674a8-abe9-44a0-9087-245caafe6f8b","Neno DHO Facility","9c6fdd41-b435-4cec-a97e-65ea6a9bbbde","Oliva Banda B Area","All","All","01-Oct-2018","1538352000","9c6fdd41-b435-4cec-a97e-65ea6a9bbbde","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"684674a8-abe9-44a0-9087-245caafe6f8b","Neno DHO Facility","9c6fdd41-b435-4cec-a97e-65ea6a9bbbde","Oliva Banda B Area","All","All","01-Nov-2018","1541030400","9c6fdd41-b435-4cec-a97e-65ea6a9bbbde","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"684674a8-abe9-44a0-9087-245caafe6f8b","Neno DHO Facility","9c6fdd41-b435-4cec-a97e-65ea6a9bbbde","Oliva Banda B Area","All","All","01-Dec-2018","1543622400","9c6fdd41-b435-4cec-a97e-65ea6a9bbbde","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"684674a8-abe9-44a0-9087-245caafe6f8b","Neno DHO Facility","9c6fdd41-b435-4cec-a97e-65ea6a9bbbde","Oliva Banda B Area","All","All","01-Jan-2019","1546300800","9c6fdd41-b435-4cec-a97e-65ea6a9bbbde","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"684674a8-abe9-44a0-9087-245caafe6f8b","Neno DHO Facility","9c6fdd41-b435-4cec-a97e-65ea6a9bbbde","Oliva Banda B Area","All","All","01-Feb-2019","1548979200","9c6fdd41-b435-4cec-a97e-65ea6a9bbbde","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"684674a8-abe9-44a0-9087-245caafe6f8b","Neno DHO Facility","9c6fdd41-b435-4cec-a97e-65ea6a9bbbde","Oliva Banda B Area","All","All","01-Mar-2019","1551398400","9c6fdd41-b435-4cec-a97e-65ea6a9bbbde","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"684674a8-abe9-44a0-9087-245caafe6f8b","Neno DHO Facility","9c6fdd41-b435-4cec-a97e-65ea6a9bbbde","Oliva Banda B Area","All","All","01-Apr-2019","1554076800","9c6fdd41-b435-4cec-a97e-65ea6a9bbbde","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"684674a8-abe9-44a0-9087-245caafe6f8b","Neno DHO Facility","421c7daf-aa81-4c66-84d6-159b5a4ae6f0","Orphan Bonga Area","All","All","01-Oct-2018","1538352000","421c7daf-aa81-4c66-84d6-159b5a4ae6f0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"684674a8-abe9-44a0-9087-245caafe6f8b","Neno DHO Facility","421c7daf-aa81-4c66-84d6-159b5a4ae6f0","Orphan Bonga Area","All","All","01-Nov-2018","1541030400","421c7daf-aa81-4c66-84d6-159b5a4ae6f0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"684674a8-abe9-44a0-9087-245caafe6f8b","Neno DHO Facility","421c7daf-aa81-4c66-84d6-159b5a4ae6f0","Orphan Bonga Area","All","All","01-Dec-2018","1543622400","421c7daf-aa81-4c66-84d6-159b5a4ae6f0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"684674a8-abe9-44a0-9087-245caafe6f8b","Neno DHO Facility","421c7daf-aa81-4c66-84d6-159b5a4ae6f0","Orphan Bonga Area","All","All","01-Jan-2019","1546300800","421c7daf-aa81-4c66-84d6-159b5a4ae6f0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"684674a8-abe9-44a0-9087-245caafe6f8b","Neno DHO Facility","421c7daf-aa81-4c66-84d6-159b5a4ae6f0","Orphan Bonga Area","All","All","01-Feb-2019","1548979200","421c7daf-aa81-4c66-84d6-159b5a4ae6f0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"684674a8-abe9-44a0-9087-245caafe6f8b","Neno DHO Facility","421c7daf-aa81-4c66-84d6-159b5a4ae6f0","Orphan Bonga Area","All","All","01-Mar-2019","1551398400","421c7daf-aa81-4c66-84d6-159b5a4ae6f0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"684674a8-abe9-44a0-9087-245caafe6f8b","Neno DHO Facility","421c7daf-aa81-4c66-84d6-159b5a4ae6f0","Orphan Bonga Area","All","All","01-Apr-2019","1554076800","421c7daf-aa81-4c66-84d6-159b5a4ae6f0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"684674a8-abe9-44a0-9087-245caafe6f8b","Neno DHO Facility","764f4ac9-ed33-4c79-bf89-e9709bb408ed","Otilia Patrick Area","All","All","01-Oct-2018","1538352000","764f4ac9-ed33-4c79-bf89-e9709bb408ed","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"684674a8-abe9-44a0-9087-245caafe6f8b","Neno DHO Facility","764f4ac9-ed33-4c79-bf89-e9709bb408ed","Otilia Patrick Area","All","All","01-Nov-2018","1541030400","764f4ac9-ed33-4c79-bf89-e9709bb408ed","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"684674a8-abe9-44a0-9087-245caafe6f8b","Neno DHO Facility","764f4ac9-ed33-4c79-bf89-e9709bb408ed","Otilia Patrick Area","All","All","01-Dec-2018","1543622400","764f4ac9-ed33-4c79-bf89-e9709bb408ed","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"684674a8-abe9-44a0-9087-245caafe6f8b","Neno DHO Facility","764f4ac9-ed33-4c79-bf89-e9709bb408ed","Otilia Patrick Area","All","All","01-Jan-2019","1546300800","764f4ac9-ed33-4c79-bf89-e9709bb408ed","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"684674a8-abe9-44a0-9087-245caafe6f8b","Neno DHO Facility","764f4ac9-ed33-4c79-bf89-e9709bb408ed","Otilia Patrick Area","All","All","01-Feb-2019","1548979200","764f4ac9-ed33-4c79-bf89-e9709bb408ed","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"684674a8-abe9-44a0-9087-245caafe6f8b","Neno DHO Facility","764f4ac9-ed33-4c79-bf89-e9709bb408ed","Otilia Patrick Area","All","All","01-Mar-2019","1551398400","764f4ac9-ed33-4c79-bf89-e9709bb408ed","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"684674a8-abe9-44a0-9087-245caafe6f8b","Neno DHO Facility","764f4ac9-ed33-4c79-bf89-e9709bb408ed","Otilia Patrick Area","All","All","01-Apr-2019","1554076800","764f4ac9-ed33-4c79-bf89-e9709bb408ed","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"684674a8-abe9-44a0-9087-245caafe6f8b","Neno DHO Facility","850d1d9b-b5da-4206-a6dd-5daa85fa4ebb","Patricia Eleson Area","All","All","01-Oct-2018","1538352000","850d1d9b-b5da-4206-a6dd-5daa85fa4ebb","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"684674a8-abe9-44a0-9087-245caafe6f8b","Neno DHO Facility","850d1d9b-b5da-4206-a6dd-5daa85fa4ebb","Patricia Eleson Area","All","All","01-Nov-2018","1541030400","850d1d9b-b5da-4206-a6dd-5daa85fa4ebb","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"684674a8-abe9-44a0-9087-245caafe6f8b","Neno DHO Facility","850d1d9b-b5da-4206-a6dd-5daa85fa4ebb","Patricia Eleson Area","All","All","01-Dec-2018","1543622400","850d1d9b-b5da-4206-a6dd-5daa85fa4ebb","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"684674a8-abe9-44a0-9087-245caafe6f8b","Neno DHO Facility","850d1d9b-b5da-4206-a6dd-5daa85fa4ebb","Patricia Eleson Area","All","All","01-Jan-2019","1546300800","850d1d9b-b5da-4206-a6dd-5daa85fa4ebb","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"684674a8-abe9-44a0-9087-245caafe6f8b","Neno DHO Facility","850d1d9b-b5da-4206-a6dd-5daa85fa4ebb","Patricia Eleson Area","All","All","01-Feb-2019","1548979200","850d1d9b-b5da-4206-a6dd-5daa85fa4ebb","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"684674a8-abe9-44a0-9087-245caafe6f8b","Neno DHO Facility","850d1d9b-b5da-4206-a6dd-5daa85fa4ebb","Patricia Eleson Area","All","All","01-Mar-2019","1551398400","850d1d9b-b5da-4206-a6dd-5daa85fa4ebb","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"684674a8-abe9-44a0-9087-245caafe6f8b","Neno DHO Facility","850d1d9b-b5da-4206-a6dd-5daa85fa4ebb","Patricia Eleson Area","All","All","01-Apr-2019","1554076800","850d1d9b-b5da-4206-a6dd-5daa85fa4ebb","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"684674a8-abe9-44a0-9087-245caafe6f8b","Neno DHO Facility","d3f61cec-41ae-4f21-a4f8-09265668c24c","Patricia Fumba Area","All","All","01-Oct-2018","1538352000","d3f61cec-41ae-4f21-a4f8-09265668c24c","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"684674a8-abe9-44a0-9087-245caafe6f8b","Neno DHO Facility","d3f61cec-41ae-4f21-a4f8-09265668c24c","Patricia Fumba Area","All","All","01-Nov-2018","1541030400","d3f61cec-41ae-4f21-a4f8-09265668c24c","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"684674a8-abe9-44a0-9087-245caafe6f8b","Neno DHO Facility","d3f61cec-41ae-4f21-a4f8-09265668c24c","Patricia Fumba Area","All","All","01-Dec-2018","1543622400","d3f61cec-41ae-4f21-a4f8-09265668c24c","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"684674a8-abe9-44a0-9087-245caafe6f8b","Neno DHO Facility","d3f61cec-41ae-4f21-a4f8-09265668c24c","Patricia Fumba Area","All","All","01-Jan-2019","1546300800","d3f61cec-41ae-4f21-a4f8-09265668c24c","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"684674a8-abe9-44a0-9087-245caafe6f8b","Neno DHO Facility","d3f61cec-41ae-4f21-a4f8-09265668c24c","Patricia Fumba Area","All","All","01-Feb-2019","1548979200","d3f61cec-41ae-4f21-a4f8-09265668c24c","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"684674a8-abe9-44a0-9087-245caafe6f8b","Neno DHO Facility","d3f61cec-41ae-4f21-a4f8-09265668c24c","Patricia Fumba Area","All","All","01-Mar-2019","1551398400","d3f61cec-41ae-4f21-a4f8-09265668c24c","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"684674a8-abe9-44a0-9087-245caafe6f8b","Neno DHO Facility","d3f61cec-41ae-4f21-a4f8-09265668c24c","Patricia Fumba Area","All","All","01-Apr-2019","1554076800","d3f61cec-41ae-4f21-a4f8-09265668c24c","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"684674a8-abe9-44a0-9087-245caafe6f8b","Neno DHO Facility","6d08db2a-fa5c-4068-bf70-6cb418bf38d8","Patricia Hendreson Area","All","All","01-Oct-2018","1538352000","6d08db2a-fa5c-4068-bf70-6cb418bf38d8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"684674a8-abe9-44a0-9087-245caafe6f8b","Neno DHO Facility","6d08db2a-fa5c-4068-bf70-6cb418bf38d8","Patricia Hendreson Area","All","All","01-Nov-2018","1541030400","6d08db2a-fa5c-4068-bf70-6cb418bf38d8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"684674a8-abe9-44a0-9087-245caafe6f8b","Neno DHO Facility","6d08db2a-fa5c-4068-bf70-6cb418bf38d8","Patricia Hendreson Area","All","All","01-Dec-2018","1543622400","6d08db2a-fa5c-4068-bf70-6cb418bf38d8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"684674a8-abe9-44a0-9087-245caafe6f8b","Neno DHO Facility","6d08db2a-fa5c-4068-bf70-6cb418bf38d8","Patricia Hendreson Area","All","All","01-Jan-2019","1546300800","6d08db2a-fa5c-4068-bf70-6cb418bf38d8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"684674a8-abe9-44a0-9087-245caafe6f8b","Neno DHO Facility","6d08db2a-fa5c-4068-bf70-6cb418bf38d8","Patricia Hendreson Area","All","All","01-Feb-2019","1548979200","6d08db2a-fa5c-4068-bf70-6cb418bf38d8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"684674a8-abe9-44a0-9087-245caafe6f8b","Neno DHO Facility","6d08db2a-fa5c-4068-bf70-6cb418bf38d8","Patricia Hendreson Area","All","All","01-Mar-2019","1551398400","6d08db2a-fa5c-4068-bf70-6cb418bf38d8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"684674a8-abe9-44a0-9087-245caafe6f8b","Neno DHO Facility","6d08db2a-fa5c-4068-bf70-6cb418bf38d8","Patricia Hendreson Area","All","All","01-Apr-2019","1554076800","6d08db2a-fa5c-4068-bf70-6cb418bf38d8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"684674a8-abe9-44a0-9087-245caafe6f8b","Neno DHO Facility","c2f56dcf-928e-419d-8f23-3a20cdfe2330","Patricia Hendreson Area - Bello","All","All","01-Oct-2018","1538352000","c2f56dcf-928e-419d-8f23-3a20cdfe2330","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"684674a8-abe9-44a0-9087-245caafe6f8b","Neno DHO Facility","c2f56dcf-928e-419d-8f23-3a20cdfe2330","Patricia Hendreson Area - Bello","All","All","01-Nov-2018","1541030400","c2f56dcf-928e-419d-8f23-3a20cdfe2330","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"684674a8-abe9-44a0-9087-245caafe6f8b","Neno DHO Facility","c2f56dcf-928e-419d-8f23-3a20cdfe2330","Patricia Hendreson Area - Bello","All","All","01-Dec-2018","1543622400","c2f56dcf-928e-419d-8f23-3a20cdfe2330","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"684674a8-abe9-44a0-9087-245caafe6f8b","Neno DHO Facility","c2f56dcf-928e-419d-8f23-3a20cdfe2330","Patricia Hendreson Area - Bello","All","All","01-Jan-2019","1546300800","c2f56dcf-928e-419d-8f23-3a20cdfe2330","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"684674a8-abe9-44a0-9087-245caafe6f8b","Neno DHO Facility","c2f56dcf-928e-419d-8f23-3a20cdfe2330","Patricia Hendreson Area - Bello","All","All","01-Feb-2019","1548979200","c2f56dcf-928e-419d-8f23-3a20cdfe2330","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"684674a8-abe9-44a0-9087-245caafe6f8b","Neno DHO Facility","c2f56dcf-928e-419d-8f23-3a20cdfe2330","Patricia Hendreson Area - Bello","All","All","01-Mar-2019","1551398400","c2f56dcf-928e-419d-8f23-3a20cdfe2330","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"684674a8-abe9-44a0-9087-245caafe6f8b","Neno DHO Facility","c2f56dcf-928e-419d-8f23-3a20cdfe2330","Patricia Hendreson Area - Bello","All","All","01-Apr-2019","1554076800","c2f56dcf-928e-419d-8f23-3a20cdfe2330","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"684674a8-abe9-44a0-9087-245caafe6f8b","Neno DHO Facility","73b0dfdd-a2e5-45e1-8db8-165397ae326c","Paul Chikumba Area","All","All","01-Oct-2018","1538352000","73b0dfdd-a2e5-45e1-8db8-165397ae326c","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"684674a8-abe9-44a0-9087-245caafe6f8b","Neno DHO Facility","73b0dfdd-a2e5-45e1-8db8-165397ae326c","Paul Chikumba Area","All","All","01-Nov-2018","1541030400","73b0dfdd-a2e5-45e1-8db8-165397ae326c","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"684674a8-abe9-44a0-9087-245caafe6f8b","Neno DHO Facility","73b0dfdd-a2e5-45e1-8db8-165397ae326c","Paul Chikumba Area","All","All","01-Dec-2018","1543622400","73b0dfdd-a2e5-45e1-8db8-165397ae326c","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"684674a8-abe9-44a0-9087-245caafe6f8b","Neno DHO Facility","73b0dfdd-a2e5-45e1-8db8-165397ae326c","Paul Chikumba Area","All","All","01-Jan-2019","1546300800","73b0dfdd-a2e5-45e1-8db8-165397ae326c","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"684674a8-abe9-44a0-9087-245caafe6f8b","Neno DHO Facility","73b0dfdd-a2e5-45e1-8db8-165397ae326c","Paul Chikumba Area","All","All","01-Feb-2019","1548979200","73b0dfdd-a2e5-45e1-8db8-165397ae326c","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
